id,archetype_id,name,price_multiplier_mean,price_multiplier_stdev,pixabay_term,characteristics,weights
130,15,Tempura Roll,1.3,0.12,tempura sushi roll,"{""flavor_umami"": 0.7, ""physics_freshness"": 0.9, ""physics_temperature"": 0.3, ""texture_chewy"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.9, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.2, ""texture_crispy"": 0.5, ""flavor_sweetness"": 0.4, ""_default"": 1.0}"
131,15,Spicy Salmon Roll,1.15,0.12,spicy salmon roll,"{""flavor_umami"": 0.7, ""physics_freshness"": 0.9, ""physics_temperature"": 0.3, ""texture_chewy"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 1.0, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.2, ""texture_crispy"": 0.5, ""flavor_sweetness"": 0.4, ""_default"": 1.0}"
132,15,Rainbow Roll,1.4,0.12,rainbow roll sushi,"{""flavor_umami"": 0.7, ""physics_freshness"": 0.9, ""physics_temperature"": 0.3, ""texture_chewy"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.2, ""texture_crispy"": 0.5, ""flavor_sweetness"": 0.4, ""_default"": 1.0}"
133,15,Avocado Maki,0.85,0.1,sushi maki,"{""flavor_umami"": 0.7, ""physics_freshness"": 0.9, ""physics_temperature"": 0.3, ""texture_chewy"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.9, ""physics_richness"": 0.7, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.2, ""texture_crispy"": 0.5, ""flavor_sweetness"": 0.4, ""_default"": 1.0}"
134,16,Taco de Carne,1.0,0.125,,"{""flavor_spiciness"": 0.5, ""flavor_saltiness"": 0.6, ""texture_crispy"": 0.5, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""physics_richness"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
135,16,Taco al Pastor,0.94,0.125,,"{""flavor_spiciness"": 0.5, ""flavor_saltiness"": 0.6, ""texture_crispy"": 0.5, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""physics_richness"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
136,16,Taco Rybne,1.12,0.125,,"{""flavor_spiciness"": 0.5, ""flavor_saltiness"": 0.6, ""texture_crispy"": 0.5, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""physics_richness"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
137,16,Taco Vegetariano,0.9,0.1,,"{""flavor_spiciness"": 0.5, ""flavor_saltiness"": 0.6, ""texture_crispy"": 0.5, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.1, ""physics_freshness"": 0.7, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""physics_richness"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
138,16,Taco de Pollo,1.05,0.1,,"{""flavor_spiciness"": 0.5, ""flavor_saltiness"": 0.6, ""texture_crispy"": 0.5, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""physics_richness"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
139,16,Taco de Carnitas,1.15,0.1,,"{""flavor_spiciness"": 0.5, ""flavor_saltiness"": 0.6, ""texture_crispy"": 0.5, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""physics_richness"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
140,16,Taco de Camarones,1.25,0.1,,"{""flavor_spiciness"": 0.5, ""flavor_saltiness"": 0.6, ""texture_crispy"": 0.5, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""physics_richness"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
141,17,Burrito,1.04,0.125,burrito,"{""flavor_spiciness"": 0.7, ""flavor_umami"": 0.7, ""physics_richness"": 0.8, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""physics_richness"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
142,17,Quesadilla,0.83,0.083,quesadilla,"{""flavor_spiciness"": 0.7, ""flavor_umami"": 0.7, ""physics_richness"": 0.8, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""physics_richness"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
143,17,Nachos,1.0,0.125,nachos food,"{""flavor_spiciness"": 0.7, ""flavor_umami"": 0.7, ""physics_richness"": 0.8, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""physics_richness"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
144,17,Tortilla z Kurczakiem,1.12,0.125,chicken tortilla wrap,"{""flavor_spiciness"": 0.7, ""flavor_umami"": 0.7, ""physics_richness"": 0.8, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.9, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""physics_richness"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
145,17,Tortilla Wegetariańska,1.0,0.125,,"{""flavor_spiciness"": 0.7, ""flavor_umami"": 0.7, ""physics_richness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.9, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.7, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""physics_richness"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
146,18,Czerwone Curry,1.0,0.125,red curry thai,"{""flavor_spiciness"": 0.6, ""flavor_umami"": 0.8, ""texture_creamy"": 0.7, ""physics_temperature"": 0.9, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.8, ""physics_richness"": 1.4, ""physics_temperature"": 0.3, ""_default"": 1.0}"
147,18,Zielone Curry,1.0,0.125,green curry thai,"{""flavor_spiciness"": 0.6, ""flavor_umami"": 0.8, ""texture_creamy"": 0.7, ""physics_temperature"": 0.9, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.8, ""physics_richness"": 1.4, ""physics_temperature"": 0.3, ""_default"": 1.0}"
148,18,Butter Chicken,1.09,0.125,butter chicken,"{""flavor_spiciness"": 0.6, ""flavor_umami"": 0.8, ""texture_creamy"": 1.0, ""physics_temperature"": 0.9, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.7, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.8, ""physics_richness"": 1.4, ""physics_temperature"": 0.3, ""_default"": 1.0}"
149,18,Tikka Masala,1.06,0.125,chicken tikka masala,"{""flavor_spiciness"": 0.6, ""flavor_umami"": 0.8, ""texture_creamy"": 0.7, ""physics_temperature"": 0.9, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.8, ""physics_richness"": 1.4, ""physics_temperature"": 0.3, ""_default"": 1.0}"
150,18,Vindaloo,1.0,0.125,vindaloo curry,"{""flavor_spiciness"": 1.0, ""flavor_umami"": 0.8, ""texture_creamy"": 0.7, ""physics_temperature"": 0.9, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.8, ""physics_richness"": 1.4, ""physics_temperature"": 0.3, ""_default"": 1.0}"
151,18,Massaman Curry,1.1,0.1,massaman curry,"{""flavor_spiciness"": 0.6, ""flavor_umami"": 0.8, ""texture_creamy"": 0.7, ""physics_temperature"": 0.9, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.8, ""physics_richness"": 1.4, ""physics_temperature"": 0.3, ""_default"": 1.0}"
152,18,Panang Curry,1.05,0.1,panang curry,"{""flavor_spiciness"": 0.6, ""flavor_umami"": 0.8, ""texture_creamy"": 0.7, ""physics_temperature"": 0.9, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.8, ""physics_richness"": 1.4, ""physics_temperature"": 0.3, ""_default"": 1.0}"
153,18,Korma Curry,1.1,0.1,korma curry,"{""flavor_spiciness"": 0.6, ""flavor_umami"": 0.8, ""texture_creamy"": 0.7, ""physics_temperature"": 0.9, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.8, ""physics_richness"": 1.4, ""physics_temperature"": 0.3, ""_default"": 1.0}"
154,19,Pierogi Ruskie,1.0,0.136,dumplings dish,"{""texture_chewy"": 0.8, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
155,19,Pierogi z Mięsem,1.1,0.136,dumplings dish,"{""texture_chewy"": 0.8, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.8, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
156,19,Pierogi z Kapustą i Grzybami,1.0,0.136,dumplings dish,"{""texture_chewy"": 0.8, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.8, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
157,19,Pierogi ze Szpinakiem i Serem,1.05,0.136,dumplings dish,"{""texture_chewy"": 0.8, ""physics_richness"": 1.0, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.9, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
158,19,Pierogi Słodkie z Jagodami,1.0,0.136,dumplings dish,"{""texture_chewy"": 0.8, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.9, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
159,19,Pierogi z Serem,0.95,0.136,dumplings dish,"{""texture_chewy"": 0.8, ""physics_richness"": 1.0, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.6, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
160,19,Pierogi z Ziemniakami i Boczkiem,1.1,0.136,dumplings dish,"{""texture_chewy"": 0.8, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
161,19,Pierogi z Wątróbką,1.05,0.136,dumplings dish,"{""texture_chewy"": 0.8, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
162,20,Naleśniki Klasyczne,1.1,0.15,crepes pancakes,"{""texture_chewy"": 0.6, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""physics_temperature"": 0.5, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""_default"": 1.0}"
163,20,Naleśniki z Nutellą,1.1,0.1,crepes chocolate,"{""texture_chewy"": 0.6, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""physics_temperature"": 0.5, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""_default"": 1.0}"
164,20,Naleśniki z Serem,1.0,0.1,crepes cheese,"{""texture_chewy"": 0.6, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.9, ""physics_richness"": 1.0, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""physics_temperature"": 0.5, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""_default"": 1.0}"
165,20,Naleśniki z Dżemem,0.95,0.1,crepes jam,"{""texture_chewy"": 0.6, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""physics_temperature"": 0.5, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""_default"": 1.0}"
166,21,Tiramisu,1.11,0.15,tiramisu,"{""flavor_sweetness"": 1.0, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
167,21,Brownie,0.67,0.083,brownie,"{""flavor_sweetness"": 1.0, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
168,21,Churros,0.89,0.111,churros,"{""flavor_sweetness"": 0.9, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
169,21,Panna Cotta,1.0,0.111,panna cotta,"{""flavor_sweetness"": 1.0, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
170,21,Ciasto Czekoladowe,0.78,0.111,chocolate cake slice,"{""flavor_sweetness"": 1.0, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
171,21,Lawa Czekoladowa,1.33,0.15,chocolate lava cake,"{""flavor_sweetness"": 1.0, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
172,21,Creme Caramel,0.94,0.111,creme caramel,"{""flavor_sweetness"": 0.9, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
173,21,Crème Brûlée,1.22,0.15,creme brulee,"{""flavor_sweetness"": 0.9, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
